scenario,sku_id,region,week,opening_inv,supply_receipt,gross_avail,demand_fcst,demand_fulfilled,stockout_qty,closing_inv,safety_stock_qty,reorder_qty,fill_rate,inv_cover_wks,inv_value
Upside,SKU-C001,AMER,2024-W22,1142.0,1657.0,2799.0,1980.0,1980.0,0.0,819.0,2602.3154,2057.0,1.0,0.57,129524.85
Upside,SKU-C001,AMER,2024-W23,819.0,1389.0,2208.0,2146.8,2146.8,0.0,61.2,2602.3154,2013.0,1.0,0.04,9678.78
Upside,SKU-C001,AMER,2024-W24,61.2,1982.0,2043.2,2091.6,2043.2,48.4,0.0,2602.3154,1899.0,0.9769,0.0,0.0
Upside,SKU-C001,AMER,2024-W25,0.0,1922.0,1922.0,1741.2,1741.2,0.0,180.8,2602.3154,1959.0,1.0,0.13,28593.52
Upside,SKU-C001,AMER,2024-W26,180.8,2057.0,2237.8,1616.4,1616.4,0.0,621.4,2602.3154,2008.0,1.0,0.43,98274.41
Upside,SKU-C001,APAC,2024-W02,1902.0,0.0,1902.0,1197.6,1197.6,0.0,704.4,2786.3462,782.0,1.0,0.63,56577.41
Upside,SKU-C001,APAC,2024-W03,704.4,0.0,704.4,1230.0,704.4,525.6,0.0,2786.3462,832.0,0.5727,0.0,0.0
Upside,SKU-C001,APAC,2024-W04,0.0,0.0,0.0,1201.2,0.0,1201.2,0.0,2786.3462,1113.0,0.0,0.0,0.0
Upside,SKU-C001,APAC,2024-W05,0.0,534.0,534.0,1388.4,534.0,854.4,0.0,2786.3462,1152.0,0.3846,0.0,0.0
Upside,SKU-C001,APAC,2024-W06,0.0,1129.0,1129.0,1374.0,1129.0,245.0,0.0,2786.3462,805.0,0.8217,0.0,0.0
Upside,SKU-C001,APAC,2024-W07,0.0,782.0,782.0,1545.6,782.0,763.6,0.0,2786.3462,1079.0,0.506,0.0,0.0
Upside,SKU-C001,APAC,2024-W08,0.0,832.0,832.0,1436.4,832.0,604.4,0.0,2786.3462,878.0,0.5792,0.0,0.0
Upside,SKU-C001,APAC,2024-W09,0.0,1113.0,1113.0,1492.8,1113.0,379.8,0.0,2786.3462,1017.0,0.7456,0.0,0.0
Upside,SKU-C001,APAC,2024-W10,0.0,1152.0,1152.0,1382.4,1152.0,230.4,0.0,2786.3462,930.0,0.8333,0.0,0.0
Upside,SKU-C001,APAC,2024-W11,0.0,805.0,805.0,1434.0,805.0,629.0,0.0,2786.3462,807.0,0.5614,0.0,0.0
Upside,SKU-C001,APAC,2024-W12,0.0,1079.0,1079.0,1230.0,1079.0,151.0,0.0,2786.3462,903.0,0.8772,0.0,0.0
Upside,SKU-C001,APAC,2024-W13,0.0,878.0,878.0,1146.0,878.0,268.0,0.0,2786.3462,1037.0,0.7661,0.0,0.0
Upside,SKU-C001,APAC,2024-W14,0.0,1017.0,1017.0,1218.0,1017.0,201.0,0.0,2786.3462,983.0,0.835,0.0,0.0
Upside,SKU-C001,APAC,2024-W15,0.0,930.0,930.0,1111.2,930.0,181.2,0.0,2786.3462,1146.0,0.8369,0.0,0.0
Upside,SKU-C001,APAC,2024-W16,0.0,807.0,807.0,987.6,807.0,180.6,0.0,2786.3462,1019.0,0.8171,0.0,0.0
Upside,SKU-C001,APAC,2024-W17,0.0,903.0,903.0,1075.2,903.0,172.2,0.0,2786.3462,1120.0,0.8398,0.0,0.0
Upside,SKU-C001,APAC,2024-W18,0.0,1037.0,1037.0,1192.8,1037.0,155.8,0.0,2786.3462,965.0,0.8694,0.0,0.0
Upside,SKU-C001,APAC,2024-W19,0.0,983.0,983.0,1282.8,983.0,299.8,0.0,2786.3462,985.0,0.7663,0.0,0.0
Upside,SKU-C001,APAC,2024-W20,0.0,1146.0,1146.0,1491.6,1146.0,345.6,0.0,2786.3462,1015.0,0.7683,0.0,0.0
Upside,SKU-C001,APAC,2024-W21,0.0,1019.0,1019.0,1677.6,1019.0,658.6,0.0,2786.3462,867.0,0.6074,0.0,0.0
Upside,SKU-C001,APAC,2024-W22,0.0,1120.0,1120.0,1676.4,1120.0,556.4,0.0,2786.3462,1041.0,0.6681,0.0,0.0
Upside,SKU-C001,APAC,2024-W23,0.0,965.0,965.0,1717.2,965.0,752.2,0.0,2786.3462,887.0,0.562,0.0,0.0
Upside,SKU-C001,APAC,2024-W24,0.0,985.0,985.0,1470.0,985.0,485.0,0.0,2786.3462,864.0,0.6701,0.0,0.0
Upside,SKU-C001,APAC,2024-W25,0.0,1015.0,1015.0,1454.4,1015.0,439.4,0.0,2786.3462,811.0,0.6979,0.0,0.0
Upside,SKU-C001,APAC,2024-W26,0.0,867.0,867.0,1310.4,867.0,443.4,0.0,2786.3462,1155.0,0.6616,0.0,0.0
Upside,SKU-C001,EMEA,2024-W07,789.0,0.0,789.0,486.0,486.0,0.0,303.0,609.6462,486.0,1.0,0.89,30902.97
Upside,SKU-C001,EMEA,2024-W23,453.0,374.4,827.4,531.6,531.6,0.0,295.8,609.6462,986.4,1.0,0.87,30168.64
Upside,SKU-C001,EMEA,2024-W24,295.8,414.0,709.8,481.2,481.2,0.0,228.6,609.6462,1467.6,1.0,0.67,23314.91
Upside,SKU-C001,EMEA,2024-W25,228.6,457.2,685.8,421.2,421.2,0.0,264.6,609.6462,1888.8,1.0,0.78,26986.55
