scenario,sku_id,region,week,opening_inv,supply_receipt,gross_avail,demand_fcst,demand_fulfilled,stockout_qty,closing_inv,safety_stock_qty,reorder_qty,fill_rate,inv_cover_wks,inv_value
Downside,SKU-C001,EMEA,2024-W02,1741.6,663.0,2404.6,219.2,219.2,0.0,2185.4,609.6462,456.4,1.0,6.45,222888.95
Downside,SKU-C001,EMEA,2024-W03,2185.4,0.0,2185.4,235.2,235.2,0.0,1950.2,609.6462,0.0,1.0,5.76,198900.9
Downside,SKU-C001,EMEA,2024-W04,1950.2,0.0,1950.2,272.8,272.8,0.0,1677.4,609.6462,508.0,1.0,4.95,171078.03
Downside,SKU-C001,EMEA,2024-W05,1677.4,0.0,1677.4,251.2,251.2,0.0,1426.2,609.6462,0.0,1.0,4.21,145458.14
Downside,SKU-C001,EMEA,2024-W06,1426.2,0.0,1426.2,256.8,256.8,0.0,1169.4,609.6462,508.0,1.0,3.45,119267.11
Downside,SKU-C001,EMEA,2024-W07,1169.4,456.4,1625.8,324.0,324.0,0.0,1301.8,609.6462,0.0,1.0,3.84,132770.58
Downside,SKU-C001,EMEA,2024-W08,1301.8,0.0,1301.8,315.2,315.2,0.0,986.6,609.6462,639.2,1.0,2.91,100623.33
Downside,SKU-C001,EMEA,2024-W09,986.6,508.0,1494.6,311.2,311.2,0.0,1183.4,609.6462,0.0,1.0,3.49,120694.97
Downside,SKU-C001,EMEA,2024-W10,1183.4,0.0,1183.4,280.0,280.0,0.0,903.4,609.6462,591.2,1.0,2.67,92137.77
Downside,SKU-C001,EMEA,2024-W11,903.4,508.0,1411.4,291.2,291.2,0.0,1120.2,609.6462,0.0,1.0,3.31,114249.2
Downside,SKU-C001,EMEA,2024-W12,1120.2,0.0,1120.2,260.8,260.8,0.0,859.4,609.6462,552.0,1.0,2.54,87650.21
Downside,SKU-C001,EMEA,2024-W13,859.4,639.2,1498.6,255.2,255.2,0.0,1243.4,609.6462,0.0,1.0,3.67,126814.37
Downside,SKU-C001,EMEA,2024-W14,1243.4,0.0,1243.4,226.4,226.4,0.0,1017.0,609.6462,481.6,1.0,3.0,103723.83
Downside,SKU-C001,EMEA,2024-W15,1017.0,591.2,1608.2,214.4,214.4,0.0,1393.8,609.6462,0.0,1.0,4.12,142153.66
Downside,SKU-C001,EMEA,2024-W16,1393.8,0.0,1393.8,191.2,191.2,0.0,1202.6,609.6462,405.6,1.0,3.55,122653.17
Downside,SKU-C001,EMEA,2024-W17,1202.6,552.0,1754.6,226.4,226.4,0.0,1528.2,609.6462,0.0,1.0,4.51,155861.12
Downside,SKU-C001,EMEA,2024-W18,1528.2,0.0,1528.2,249.6,249.6,0.0,1278.6,609.6462,476.0,1.0,3.78,130404.41
Downside,SKU-C001,EMEA,2024-W19,1278.6,481.6,1760.2,276.0,276.0,0.0,1484.2,609.6462,0.0,1.0,4.38,151373.56
Downside,SKU-C001,EMEA,2024-W20,1484.2,0.0,1484.2,304.8,304.8,0.0,1179.4,609.6462,580.8,1.0,3.48,120287.01
Downside,SKU-C001,EMEA,2024-W21,1179.4,405.6,1585.0,325.6,325.6,0.0,1259.4,609.6462,0.0,1.0,3.72,128446.21
Downside,SKU-C001,EMEA,2024-W22,1259.4,0.0,1259.4,303.2,303.2,0.0,956.2,609.6462,628.8,1.0,2.82,97522.84
Downside,SKU-C001,EMEA,2024-W23,956.2,476.0,1432.2,354.4,354.4,0.0,1077.8,609.6462,983.2,1.0,3.18,109924.82
Downside,SKU-C001,EMEA,2024-W24,1077.8,0.0,1077.8,320.8,320.8,0.0,757.0,609.6462,1304.0,1.0,2.24,77206.43
Downside,SKU-C001,EMEA,2024-W25,757.0,580.8,1337.8,280.8,280.8,0.0,1057.0,609.6462,1584.8,1.0,3.12,107803.43
Downside,SKU-C001,EMEA,2024-W26,1057.0,0.0,1057.0,260.0,260.0,0.0,797.0,609.6462,1844.8,1.0,2.35,81286.03
