sku_id,region,week,max_supply,cap_pieces,node_name
SmartXPro_IN,IN,2027-W30,882,,AssemblyIN
SmartXPro_IN,IN,2027-W31,878,,AssemblyIN
SmartXPro_IN,IN,2027-W32,873,,AssemblyIN
SmartXPro_IN,IN,2027-W33,869,,AssemblyIN
SmartXPro_IN,IN,2027-W34,864,,AssemblyIN
SmartXPro_IN,IN,2027-W35,860,,AssemblyIN
SmartXPro_IN,IN,2027-W36,856,,AssemblyIN
SmartXPro_IN,IN,2027-W37,851,,AssemblyIN
SmartXPro_IN,IN,2027-W38,847,,AssemblyIN
SmartXPro_IN,IN,2027-W39,842,,AssemblyIN
SmartXPro_IN,IN,2027-W40,838,,AssemblyIN
SmartXPro_IN,IN,2027-W41,833,,AssemblyIN
SmartXPro_IN,IN,2027-W42,829,,AssemblyIN
SmartXPro_IN,IN,2027-W43,824,,AssemblyIN
SmartXPro_IN,IN,2027-W44,820,,AssemblyIN
SmartXPro_IN,IN,2027-W45,816,,AssemblyIN
SmartXPro_IN,IN,2027-W46,811,,AssemblyIN
SmartXPro_IN,IN,2027-W47,807,,AssemblyIN
SmartXPro_IN,IN,2027-W48,802,,AssemblyIN
SmartXPro_IN,IN,2027-W49,798,,AssemblyIN
SmartXPro_IN,IN,2027-W50,793,,AssemblyIN
SmartXPro_IN,IN,2027-W51,789,,AssemblyIN
SmartXPro_IN,IN,2027-W52,784,,AssemblyIN
SmartXPro_IN,IN,2028-W01,775,,AssemblyIN
SmartXPro_IN,IN,2028-W02,770,,AssemblyIN
SmartXPro_IN,IN,2028-W03,766,,AssemblyIN
SmartXPro_IN,IN,2028-W04,761,,AssemblyIN
SmartXPro_IN,IN,2028-W05,756,,AssemblyIN
SmartXPro_IN,IN,2028-W06,751,,AssemblyIN
SmartXPro_IN,IN,2028-W07,746,,AssemblyIN
SmartXPro_IN,IN,2028-W08,741,,AssemblyIN
SmartXPro_IN,IN,2028-W09,737,,AssemblyIN
SmartXPro_IN,IN,2028-W10,732,,AssemblyIN
SmartXPro_IN,IN,2028-W11,727,,AssemblyIN
SmartXPro_IN,IN,2028-W12,722,,AssemblyIN
SmartXPro_IN,IN,2028-W13,717,,AssemblyIN
SmartXPro_IN,IN,2028-W14,713,,AssemblyIN
SmartXPro_IN,IN,2028-W15,708,,AssemblyIN
SmartXPro_IN,IN,2028-W16,703,,AssemblyIN
SmartXPro_IN,IN,2028-W17,698,,AssemblyIN
SmartXPro_IN,IN,2028-W18,693,,AssemblyIN
SmartXPro_IN,IN,2028-W19,689,,AssemblyIN
SmartXPro_IN,IN,2028-W20,684,,AssemblyIN
SmartXPro_IN,IN,2028-W21,679,,AssemblyIN
SmartXPro_IN,IN,2028-W22,674,,AssemblyIN
SmartXPro_IN,IN,2028-W23,669,,AssemblyIN
SmartXPro_IN,IN,2028-W24,664,,AssemblyIN
SmartXPro_IN,IN,2028-W25,660,,AssemblyIN
SmartXPro_IN,IN,2028-W26,655,,AssemblyIN
SmartXPro_IN,IN,2028-W27,646,,AssemblyIN
SmartXPro_IN,IN,2028-W28,643,,AssemblyIN
SmartXPro_IN,IN,2028-W29,639,,AssemblyIN
SmartXPro_IN,IN,2028-W30,635,,AssemblyIN
SmartXPro_IN,IN,2028-W31,631,,AssemblyIN
SmartXPro_IN,IN,2028-W32,628,,AssemblyIN
SmartXPro_IN,IN,2028-W33,624,,AssemblyIN
SmartXPro_IN,IN,2028-W34,620,,AssemblyIN
SmartXPro_IN,IN,2028-W35,617,,AssemblyIN
SmartXPro_IN,IN,2028-W36,613,,AssemblyIN
SmartXPro_IN,IN,2028-W37,609,,AssemblyIN
SmartXPro_IN,IN,2028-W38,606,,AssemblyIN
SmartXPro_IN,IN,2028-W39,602,,AssemblyIN
SmartXPro_IN,IN,2028-W40,598,,AssemblyIN
SmartXPro_IN,IN,2028-W41,594,,AssemblyIN
SmartXPro_IN,IN,2028-W42,591,,AssemblyIN
SmartXPro_IN,IN,2028-W43,587,,AssemblyIN
SmartXPro_IN,IN,2028-W44,583,,AssemblyIN
SmartXPro_IN,IN,2028-W45,580,,AssemblyIN
SmartXPro_IN,IN,2028-W46,576,,AssemblyIN
SmartXPro_IN,IN,2028-W47,572,,AssemblyIN
SmartXPro_IN,IN,2028-W48,569,,AssemblyIN
SmartXPro_IN,IN,2028-W49,565,,AssemblyIN
SmartXPro_IN,IN,2028-W50,561,,AssemblyIN
SmartXPro_IN,IN,2028-W51,557,,AssemblyIN
SmartXPro_IN,IN,2028-W52,554,,AssemblyIN
SmartXPro_IN,IN,2029-W01,544,,AssemblyIN
SmartXPro_IN,IN,2029-W02,539,,AssemblyIN
SmartXPro_IN,IN,2029-W03,533,,AssemblyIN
SmartXPro_IN,IN,2029-W04,528,,AssemblyIN
SmartXPro_IN,IN,2029-W05,522,,AssemblyIN
SmartXPro_IN,IN,2029-W06,517,,AssemblyIN
SmartXPro_IN,IN,2029-W07,511,,AssemblyIN
SmartXPro_IN,IN,2029-W08,506,,AssemblyIN
SmartXPro_IN,IN,2029-W09,500,,AssemblyIN
SmartXPro_IN,IN,2029-W10,494,,AssemblyIN
SmartXPro_IN,IN,2029-W11,489,,AssemblyIN
SmartXPro_IN,IN,2029-W12,483,,AssemblyIN
SmartXPro_IN,IN,2029-W13,478,,AssemblyIN
SmartXPro_IN,IN,2029-W14,472,,AssemblyIN
SmartXPro_IN,IN,2029-W15,467,,AssemblyIN
SmartXPro_IN,IN,2029-W16,461,,AssemblyIN
SmartXPro_IN,IN,2029-W17,456,,AssemblyIN
SmartXPro_IN,IN,2029-W18,450,,AssemblyIN
SmartXPro_IN,IN,2029-W19,444,,AssemblyIN
SmartXPro_IN,IN,2029-W20,439,,AssemblyIN
SmartXPro_IN,IN,2029-W21,433,,AssemblyIN
SmartXPro_IN,IN,2029-W22,428,,AssemblyIN
SmartXPro_IN,IN,2029-W23,422,,AssemblyIN
SmartXPro_IN,IN,2029-W24,417,,AssemblyIN
SmartXPro_IN,IN,2029-W25,411,,AssemblyIN
SmartXPro_IN,IN,2029-W26,406,,AssemblyIN
SmartXPro_IN,IN,2029-W27,394,,AssemblyIN
SmartXPro_IN,IN,2029-W28,389,,AssemblyIN
SmartXPro_IN,IN,2029-W29,383,,AssemblyIN
SmartXPro_IN,IN,2029-W30,378,,AssemblyIN
SmartXPro_IN,IN,2029-W31,372,,AssemblyIN
SmartXPro_IN,IN,2029-W32,367,,AssemblyIN
SmartXPro_IN,IN,2029-W33,361,,AssemblyIN
SmartXPro_IN,IN,2029-W34,356,,AssemblyIN
SmartXPro_IN,IN,2029-W35,350,,AssemblyIN
SmartXPro_IN,IN,2029-W36,344,,AssemblyIN
SmartXPro_IN,IN,2029-W37,339,,AssemblyIN
SmartXPro_IN,IN,2029-W38,333,,AssemblyIN
SmartXPro_IN,IN,2029-W39,328,,AssemblyIN
SmartXPro_IN,IN,2029-W40,322,,AssemblyIN
SmartXPro_IN,IN,2029-W41,317,,AssemblyIN
SmartXPro_IN,IN,2029-W42,311,,AssemblyIN
SmartXPro_IN,IN,2029-W43,306,,AssemblyIN
SmartXPro_IN,IN,2029-W44,300,,AssemblyIN
SmartXPro_IN,IN,2029-W45,294,,AssemblyIN
SmartXPro_IN,IN,2029-W46,289,,AssemblyIN
SmartXPro_IN,IN,2029-W47,283,,AssemblyIN
SmartXPro_IN,IN,2029-W48,278,,AssemblyIN
SmartXPro_IN,IN,2029-W49,272,,AssemblyIN
SmartXPro_IN,IN,2029-W50,267,,AssemblyIN
SmartXPro_IN,IN,2029-W51,261,,AssemblyIN
SmartXPro_IN,IN,2029-W52,256,,AssemblyIN
SmartXPro_IN,IN,2030-W01,253,,AssemblyIN
SmartXPro_IN,IN,2030-W02,250,,AssemblyIN
SmartXPro_IN,IN,2030-W03,247,,AssemblyIN
SmartXPro_IN,IN,2030-W04,243,,AssemblyIN
SmartXPro_IN,IN,2030-W05,240,,AssemblyIN
SmartXPro_IN,IN,2030-W06,237,,AssemblyIN
SmartXPro_IN,IN,2030-W07,234,,AssemblyIN
SmartXPro_IN,IN,2030-W08,230,,AssemblyIN
SmartXPro_IN,IN,2030-W09,227,,AssemblyIN
SmartXPro_IN,IN,2030-W10,224,,AssemblyIN
SmartXPro_IN,IN,2030-W11,221,,AssemblyIN
SmartXPro_IN,IN,2030-W12,217,,AssemblyIN
SmartXPro_IN,IN,2030-W13,214,,AssemblyIN
SmartXPro_IN,IN,2030-W14,211,,AssemblyIN
SmartXPro_IN,IN,2030-W15,208,,AssemblyIN
SmartXPro_IN,IN,2030-W16,204,,AssemblyIN
SmartXPro_IN,IN,2030-W17,201,,AssemblyIN
SmartXPro_IN,IN,2030-W18,198,,AssemblyIN
SmartXPro_IN,IN,2030-W19,195,,AssemblyIN
SmartXPro_IN,IN,2030-W20,192,,AssemblyIN
SmartXPro_IN,IN,2030-W21,188,,AssemblyIN
SmartXPro_IN,IN,2030-W22,185,,AssemblyIN
SmartXPro_IN,IN,2030-W23,182,,AssemblyIN
SmartXPro_IN,IN,2030-W24,179,,AssemblyIN
SmartXPro_IN,IN,2030-W25,175,,AssemblyIN
SmartXPro_IN,IN,2030-W26,172,,AssemblyIN
SmartXPro_IN,IN,2030-W27,169,,AssemblyIN
SmartXPro_IN,IN,2030-W28,166,,AssemblyIN
SmartXPro_IN,IN,2030-W29,162,,AssemblyIN
SmartXPro_IN,IN,2030-W30,159,,AssemblyIN
SmartXPro_IN,IN,2030-W31,156,,AssemblyIN
SmartXPro_IN,IN,2030-W32,153,,AssemblyIN
SmartXPro_IN,IN,2030-W33,149,,AssemblyIN
SmartXPro_IN,IN,2030-W34,146,,AssemblyIN
SmartXPro_IN,IN,2030-W35,143,,AssemblyIN
SmartXPro_IN,IN,2030-W36,140,,AssemblyIN
SmartXPro_IN,IN,2030-W37,137,,AssemblyIN
SmartXPro_IN,IN,2030-W38,133,,AssemblyIN
SmartXPro_IN,IN,2030-W39,130,,AssemblyIN
SmartXPro_IN,IN,2030-W40,127,,AssemblyIN
SmartXPro_IN,IN,2030-W41,124,,AssemblyIN
SmartXPro_IN,IN,2030-W42,120,,AssemblyIN
SmartXPro_IN,IN,2030-W43,117,,AssemblyIN
SmartXPro_IN,IN,2030-W44,114,,AssemblyIN
SmartXPro_IN,IN,2030-W45,111,,AssemblyIN
SmartXPro_IN,IN,2030-W46,107,,AssemblyIN
SmartXPro_IN,IN,2030-W47,104,,AssemblyIN
SmartXPro_IN,IN,2030-W48,101,,AssemblyIN
SmartXPro_IN,IN,2030-W49,98,,AssemblyIN
SmartXPro_IN,IN,2030-W50,94,,AssemblyIN
SmartXPro_IN,IN,2030-W51,91,,AssemblyIN
SmartXPro_IN,IN,2030-W52,88,,AssemblyIN
SmartXPro_CN,TW,2026-W01,1350,,FoundryTW
SmartXPro_CN,TW,2026-W02,1350,,FoundryTW
SmartXPro_CN,TW,2026-W03,1350,,FoundryTW
SmartXPro_CN,TW,2026-W04,1350,,FoundryTW
SmartXPro_CN,TW,2026-W05,1350,,FoundryTW
SmartXPro_CN,TW,2026-W06,1350,,FoundryTW
SmartXPro_CN,TW,2026-W07,1350,,FoundryTW
SmartXPro_CN,TW,2026-W08,1350,,FoundryTW
SmartXPro_CN,TW,2026-W09,1350,,FoundryTW
SmartXPro_CN,TW,2026-W10,1350,,FoundryTW
SmartXPro_CN,TW,2026-W11,1350,,FoundryTW
SmartXPro_CN,TW,2026-W12,1350,,FoundryTW
SmartXPro_CN,TW,2026-W13,1350,,FoundryTW
SmartXPro_CN,TW,2026-W14,1350,,FoundryTW
SmartXPro_CN,TW,2026-W15,1350,,FoundryTW
SmartXPro_CN,TW,2026-W16,1350,,FoundryTW
SmartXPro_CN,TW,2026-W17,1350,,FoundryTW
SmartXPro_CN,TW,2026-W18,1350,,FoundryTW
SmartXPro_CN,TW,2026-W19,1350,,FoundryTW
SmartXPro_CN,TW,2026-W20,1350,,FoundryTW
SmartXPro_CN,TW,2026-W21,1350,,FoundryTW
SmartXPro_CN,TW,2026-W22,1350,,FoundryTW
SmartXPro_CN,TW,2026-W23,1350,,FoundryTW
SmartXPro_CN,TW,2026-W24,1350,,FoundryTW
SmartXPro_CN,TW,2026-W25,1350,,FoundryTW
SmartXPro_CN,TW,2026-W26,1350,,FoundryTW
SmartXPro_CN,TW,2026-W27,1350,,FoundryTW
SmartXPro_CN,TW,2026-W28,1350,,FoundryTW
SmartXPro_CN,TW,2026-W29,1350,,FoundryTW
SmartXPro_CN,TW,2026-W30,1350,,FoundryTW
SmartXPro_CN,TW,2026-W31,1350,,FoundryTW
SmartXPro_CN,TW,2026-W32,1350,,FoundryTW
SmartXPro_CN,TW,2026-W33,1350,,FoundryTW
SmartXPro_CN,TW,2026-W34,1350,,FoundryTW
SmartXPro_CN,TW,2026-W35,1350,,FoundryTW
SmartXPro_CN,TW,2026-W36,1350,,FoundryTW
SmartXPro_CN,TW,2026-W37,1350,,FoundryTW
SmartXPro_CN,TW,2026-W38,1350,,FoundryTW
SmartXPro_CN,TW,2026-W39,1350,,FoundryTW
SmartXPro_CN,TW,2026-W40,1350,,FoundryTW
SmartXPro_CN,TW,2026-W41,1350,,FoundryTW
SmartXPro_CN,TW,2026-W42,1350,,FoundryTW
SmartXPro_CN,TW,2026-W43,1350,,FoundryTW
SmartXPro_CN,TW,2026-W44,1350,,FoundryTW
SmartXPro_CN,TW,2026-W45,1350,,FoundryTW
SmartXPro_CN,TW,2026-W46,1350,,FoundryTW
SmartXPro_CN,TW,2026-W47,1350,,FoundryTW
SmartXPro_CN,TW,2026-W48,1350,,FoundryTW
SmartXPro_CN,TW,2026-W49,1350,,FoundryTW
SmartXPro_CN,TW,2026-W50,1350,,FoundryTW
SmartXPro_CN,TW,2026-W51,1350,,FoundryTW
SmartXPro_CN,TW,2026-W52,1350,,FoundryTW
SmartXPro_CN,TW,2026-W53,1350,,FoundryTW
SmartXPro_CN,TW,2027-W01,1350,,FoundryTW
SmartXPro_CN,TW,2027-W02,1350,,FoundryTW
SmartXPro_CN,TW,2027-W03,1350,,FoundryTW
SmartXPro_CN,TW,2027-W04,1350,,FoundryTW
SmartXPro_CN,TW,2027-W05,1350,,FoundryTW
SmartXPro_CN,TW,2027-W06,1350,,FoundryTW
SmartXPro_CN,TW,2027-W07,1350,,FoundryTW
SmartXPro_CN,TW,2027-W08,1350,,FoundryTW
SmartXPro_CN,TW,2027-W09,1350,,FoundryTW
SmartXPro_CN,TW,2027-W10,1350,,FoundryTW
SmartXPro_CN,TW,2027-W11,1350,,FoundryTW
SmartXPro_CN,TW,2027-W12,1350,,FoundryTW
SmartXPro_CN,TW,2027-W13,1350,,FoundryTW
SmartXPro_CN,TW,2027-W14,1350,,FoundryTW
SmartXPro_CN,TW,2027-W15,1350,,FoundryTW
SmartXPro_CN,TW,2027-W16,1350,,FoundryTW
SmartXPro_CN,TW,2027-W17,1350,,FoundryTW
SmartXPro_CN,TW,2027-W18,1350,,FoundryTW
SmartXPro_CN,TW,2027-W19,1350,,FoundryTW
SmartXPro_CN,TW,2027-W20,1350,,FoundryTW
SmartXPro_CN,TW,2027-W21,1350,,FoundryTW
SmartXPro_CN,TW,2027-W22,1350,,FoundryTW
SmartXPro_CN,TW,2027-W23,1350,,FoundryTW
SmartXPro_CN,TW,2027-W24,1350,,FoundryTW
SmartXPro_CN,TW,2027-W25,1350,,FoundryTW
SmartXPro_CN,TW,2027-W26,1350,,FoundryTW
SmartXPro_CN,TW,2027-W27,1350,,FoundryTW
SmartXPro_CN,TW,2027-W28,1350,,FoundryTW
SmartXPro_CN,TW,2027-W29,1350,,FoundryTW
SmartXPro_CN,TW,2027-W30,1350,,FoundryTW
SmartXPro_CN,TW,2027-W31,1350,,FoundryTW
SmartXPro_CN,TW,2027-W32,1350,,FoundryTW
SmartXPro_CN,TW,2027-W33,1350,,FoundryTW
SmartXPro_CN,TW,2027-W34,1350,,FoundryTW
SmartXPro_CN,TW,2027-W35,1350,,FoundryTW
SmartXPro_CN,TW,2027-W36,1350,,FoundryTW
SmartXPro_CN,TW,2027-W37,1350,,FoundryTW
SmartXPro_CN,TW,2027-W38,1350,,FoundryTW
SmartXPro_CN,TW,2027-W39,1350,,FoundryTW
SmartXPro_CN,TW,2027-W40,1350,,FoundryTW
SmartXPro_CN,TW,2027-W41,1350,,FoundryTW
SmartXPro_CN,TW,2027-W42,1350,,FoundryTW
SmartXPro_CN,TW,2027-W43,1350,,FoundryTW
SmartXPro_CN,TW,2027-W44,1350,,FoundryTW
SmartXPro_CN,TW,2027-W45,1350,,FoundryTW
SmartXPro_CN,TW,2027-W46,1350,,FoundryTW
SmartXPro_CN,TW,2027-W47,1350,,FoundryTW
SmartXPro_CN,TW,2027-W48,1350,,FoundryTW
SmartXPro_CN,TW,2027-W49,1350,,FoundryTW
SmartXPro_CN,TW,2027-W50,1350,,FoundryTW
SmartXPro_CN,TW,2027-W51,1350,,FoundryTW
SmartXPro_CN,TW,2027-W52,1350,,FoundryTW
SmartXPro_CN,TW,2028-W01,1350,,FoundryTW
SmartXPro_CN,TW,2028-W02,1350,,FoundryTW
SmartXPro_CN,TW,2028-W03,1350,,FoundryTW
SmartXPro_CN,TW,2028-W04,1350,,FoundryTW
SmartXPro_CN,TW,2028-W05,1350,,FoundryTW
SmartXPro_CN,TW,2028-W06,1350,,FoundryTW
SmartXPro_CN,TW,2028-W07,1350,,FoundryTW
SmartXPro_CN,TW,2028-W08,1350,,FoundryTW
SmartXPro_CN,TW,2028-W09,1350,,FoundryTW
SmartXPro_CN,TW,2028-W10,1350,,FoundryTW
SmartXPro_CN,TW,2028-W11,1350,,FoundryTW
SmartXPro_CN,TW,2028-W12,1350,,FoundryTW
SmartXPro_CN,TW,2028-W13,1350,,FoundryTW
SmartXPro_CN,TW,2028-W14,1350,,FoundryTW
SmartXPro_CN,TW,2028-W15,1350,,FoundryTW
SmartXPro_CN,TW,2028-W16,1350,,FoundryTW
SmartXPro_CN,TW,2028-W17,1350,,FoundryTW
SmartXPro_CN,TW,2028-W18,1350,,FoundryTW
SmartXPro_CN,TW,2028-W19,1350,,FoundryTW
SmartXPro_CN,TW,2028-W20,1350,,FoundryTW
SmartXPro_CN,TW,2028-W21,1350,,FoundryTW
SmartXPro_CN,TW,2028-W22,1350,,FoundryTW
SmartXPro_CN,TW,2028-W23,1350,,FoundryTW
SmartXPro_CN,TW,2028-W24,1350,,FoundryTW
SmartXPro_CN,TW,2028-W25,1350,,FoundryTW
SmartXPro_CN,TW,2028-W26,1350,,FoundryTW
SmartXPro_CN,TW,2028-W27,1350,,FoundryTW
SmartXPro_CN,TW,2028-W28,1350,,FoundryTW
SmartXPro_CN,TW,2028-W29,1350,,FoundryTW
SmartXPro_CN,TW,2028-W30,1350,,FoundryTW
SmartXPro_CN,TW,2028-W31,1350,,FoundryTW
SmartXPro_CN,TW,2028-W32,1350,,FoundryTW
SmartXPro_CN,TW,2028-W33,1350,,FoundryTW
SmartXPro_CN,TW,2028-W34,1350,,FoundryTW
SmartXPro_CN,TW,2028-W35,1350,,FoundryTW
SmartXPro_CN,TW,2028-W36,1350,,FoundryTW
SmartXPro_CN,TW,2028-W37,1350,,FoundryTW
SmartXPro_CN,TW,2028-W38,1350,,FoundryTW
SmartXPro_CN,TW,2028-W39,1350,,FoundryTW
SmartXPro_CN,TW,2028-W40,1350,,FoundryTW
SmartXPro_CN,TW,2028-W41,1350,,FoundryTW
SmartXPro_CN,TW,2028-W42,1350,,FoundryTW
SmartXPro_CN,TW,2028-W43,1350,,FoundryTW
SmartXPro_CN,TW,2028-W44,1350,,FoundryTW
SmartXPro_CN,TW,2028-W45,1350,,FoundryTW
SmartXPro_CN,TW,2028-W46,1350,,FoundryTW
SmartXPro_CN,TW,2028-W47,1350,,FoundryTW
SmartXPro_CN,TW,2028-W48,1350,,FoundryTW
SmartXPro_CN,TW,2028-W49,1350,,FoundryTW
SmartXPro_CN,TW,2028-W50,1350,,FoundryTW
SmartXPro_CN,TW,2028-W51,1350,,FoundryTW
SmartXPro_CN,TW,2028-W52,1350,,FoundryTW
SmartXPro_CN,TW,2029-W01,1350,,FoundryTW
SmartXPro_CN,TW,2029-W02,1350,,FoundryTW
SmartXPro_CN,TW,2029-W03,1350,,FoundryTW
SmartXPro_CN,TW,2029-W04,1350,,FoundryTW
SmartXPro_CN,TW,2029-W05,1350,,FoundryTW
SmartXPro_CN,TW,2029-W06,1350,,FoundryTW
SmartXPro_CN,TW,2029-W07,1350,,FoundryTW
SmartXPro_CN,TW,2029-W08,1350,,FoundryTW
SmartXPro_CN,TW,2029-W09,1350,,FoundryTW
SmartXPro_CN,TW,2029-W10,1350,,FoundryTW
SmartXPro_CN,TW,2029-W11,1350,,FoundryTW
SmartXPro_CN,TW,2029-W12,1350,,FoundryTW
SmartXPro_CN,TW,2029-W13,1350,,FoundryTW
SmartXPro_CN,TW,2029-W14,1350,,FoundryTW
SmartXPro_CN,TW,2029-W15,1350,,FoundryTW
SmartXPro_CN,TW,2029-W16,1350,,FoundryTW
SmartXPro_CN,TW,2029-W17,1350,,FoundryTW
SmartXPro_CN,TW,2029-W18,1350,,FoundryTW
SmartXPro_CN,TW,2029-W19,1350,,FoundryTW
SmartXPro_CN,TW,2029-W20,1350,,FoundryTW
SmartXPro_CN,TW,2029-W21,1350,,FoundryTW
SmartXPro_CN,TW,2029-W22,1350,,FoundryTW
SmartXPro_CN,TW,2029-W23,1350,,FoundryTW
SmartXPro_CN,TW,2029-W24,1350,,FoundryTW
SmartXPro_CN,TW,2029-W25,1350,,FoundryTW
SmartXPro_CN,TW,2029-W26,1350,,FoundryTW
SmartXPro_CN,TW,2029-W27,1350,,FoundryTW
SmartXPro_CN,TW,2029-W28,1350,,FoundryTW
SmartXPro_CN,TW,2029-W29,1350,,FoundryTW
SmartXPro_CN,TW,2029-W30,1350,,FoundryTW
SmartXPro_CN,TW,2029-W31,1350,,FoundryTW
SmartXPro_CN,TW,2029-W32,1350,,FoundryTW
SmartXPro_CN,TW,2029-W33,1350,,FoundryTW
SmartXPro_CN,TW,2029-W34,1350,,FoundryTW
SmartXPro_CN,TW,2029-W35,1350,,FoundryTW
SmartXPro_CN,TW,2029-W36,1350,,FoundryTW
SmartXPro_CN,TW,2029-W37,1350,,FoundryTW
SmartXPro_CN,TW,2029-W38,1350,,FoundryTW
SmartXPro_CN,TW,2029-W39,1350,,FoundryTW
SmartXPro_CN,TW,2029-W40,1350,,FoundryTW
SmartXPro_CN,TW,2029-W41,1350,,FoundryTW
SmartXPro_CN,TW,2029-W42,1350,,FoundryTW
SmartXPro_CN,TW,2029-W43,1350,,FoundryTW
SmartXPro_CN,TW,2029-W44,1350,,FoundryTW
SmartXPro_CN,TW,2029-W45,1350,,FoundryTW
SmartXPro_CN,TW,2029-W46,1350,,FoundryTW
SmartXPro_CN,TW,2029-W47,1350,,FoundryTW
SmartXPro_CN,TW,2029-W48,1350,,FoundryTW
SmartXPro_CN,TW,2029-W49,1350,,FoundryTW
SmartXPro_CN,TW,2029-W50,1350,,FoundryTW
SmartXPro_CN,TW,2029-W51,1350,,FoundryTW
SmartXPro_CN,TW,2029-W52,1350,,FoundryTW
SmartXPro_CN,TW,2030-W01,1350,,FoundryTW
SmartXPro_CN,TW,2030-W02,1350,,FoundryTW
SmartXPro_CN,TW,2030-W03,1350,,FoundryTW
SmartXPro_CN,TW,2030-W04,1350,,FoundryTW
SmartXPro_CN,TW,2030-W05,1350,,FoundryTW
SmartXPro_CN,TW,2030-W06,1350,,FoundryTW
SmartXPro_CN,TW,2030-W07,1350,,FoundryTW
SmartXPro_CN,TW,2030-W08,1350,,FoundryTW
SmartXPro_CN,TW,2030-W09,1350,,FoundryTW
SmartXPro_CN,TW,2030-W10,1350,,FoundryTW
SmartXPro_CN,TW,2030-W11,1350,,FoundryTW
SmartXPro_CN,TW,2030-W12,1350,,FoundryTW
SmartXPro_CN,TW,2030-W13,1350,,FoundryTW
SmartXPro_CN,TW,2030-W14,1350,,FoundryTW
SmartXPro_CN,TW,2030-W15,1350,,FoundryTW
SmartXPro_CN,TW,2030-W16,1350,,FoundryTW
SmartXPro_CN,TW,2030-W17,1350,,FoundryTW
SmartXPro_CN,TW,2030-W18,1350,,FoundryTW
SmartXPro_CN,TW,2030-W19,1350,,FoundryTW
SmartXPro_CN,TW,2030-W20,1350,,FoundryTW
SmartXPro_CN,TW,2030-W21,1350,,FoundryTW
SmartXPro_CN,TW,2030-W22,1350,,FoundryTW
SmartXPro_CN,TW,2030-W23,1350,,FoundryTW
SmartXPro_CN,TW,2030-W24,1350,,FoundryTW
SmartXPro_CN,TW,2030-W25,1350,,FoundryTW
SmartXPro_CN,TW,2030-W26,1350,,FoundryTW
SmartXPro_CN,TW,2030-W27,1350,,FoundryTW
SmartXPro_CN,TW,2030-W28,1350,,FoundryTW
SmartXPro_CN,TW,2030-W29,1350,,FoundryTW
SmartXPro_CN,TW,2030-W30,1350,,FoundryTW
SmartXPro_CN,TW,2030-W31,1350,,FoundryTW
SmartXPro_CN,TW,2030-W32,1350,,FoundryTW
SmartXPro_CN,TW,2030-W33,1350,,FoundryTW
SmartXPro_CN,TW,2030-W34,1350,,FoundryTW
SmartXPro_CN,TW,2030-W35,1350,,FoundryTW
SmartXPro_CN,TW,2030-W36,1350,,FoundryTW
SmartXPro_CN,TW,2030-W37,1350,,FoundryTW
SmartXPro_CN,TW,2030-W38,1350,,FoundryTW
SmartXPro_CN,TW,2030-W39,1350,,FoundryTW
SmartXPro_CN,TW,2030-W40,1350,,FoundryTW
SmartXPro_CN,TW,2030-W41,1350,,FoundryTW
SmartXPro_CN,TW,2030-W42,1350,,FoundryTW
SmartXPro_CN,TW,2030-W43,1350,,FoundryTW
SmartXPro_CN,TW,2030-W44,1350,,FoundryTW
SmartXPro_CN,TW,2030-W45,1350,,FoundryTW
SmartXPro_CN,TW,2030-W46,1350,,FoundryTW
SmartXPro_CN,TW,2030-W47,1350,,FoundryTW
SmartXPro_CN,TW,2030-W48,1350,,FoundryTW
SmartXPro_CN,TW,2030-W49,1350,,FoundryTW
SmartXPro_CN,TW,2030-W50,1350,,FoundryTW
SmartXPro_CN,TW,2030-W51,1350,,FoundryTW
SmartXPro_CN,TW,2030-W52,1350,,FoundryTW
SmartXPro_CN,TW,2026-W01,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W02,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W03,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W04,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W05,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W06,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W07,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W08,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W09,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W10,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W11,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W12,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W13,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W14,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W15,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W16,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W17,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W18,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W19,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W20,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W21,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W22,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W23,20000,,WaferFab_TW
SmartXPro_CN,TW,2026-W24,20000,,WaferFab_TW
